"MEAN_RR","HR","RMSSD","MEDIAN_RR","higuci","pNN50","SD2","pNN25","SDRR_RMSSD","TP","condition"
883.7001476,68.79216289,21.78873369,889.30151,1.206411684,1.333333333,138.6960228,27,4.528787229,3861.249965,1
666.527708,91.1467257,18.88039654,650.125265,1.244257204,1.066666667,109.0625935,17.66666667,4.115110908,2606.34302,2
756.9449847,80.28014302,24.46016016,754.58531,1.206050258,3.466666667,118.7029789,31.73333333,3.467785762,4495.485711,1
773.8933545,78.681659,13.9491211,777.629675,1.206324815,0.733333333,120.6470022,7.466666667,6.136238016,2458.68041,2
1019.895184,68.18506645,16.44496929,993.0313,1.100554442,1.533333333,549.594677,11.46666667,23.63696141,7747.145639,1
807.7520023,74.73612404,18.47386072,810.74488,1.281750404,0,87.20378314,18.86666667,3.375084554,2090.526124,2
1042.76077,63.30620804,18.25581825,990.482105,1.084807114,2.6,443.8818219,12.53333333,17.20024889,9594.246733,2
837.3945344,72.75831882,15.57448149,855.067405,1.244813191,0.866666667,137.3642573,8.933333333,6.256582775,2156.777926,2
823.9675939,73.10498895,9.280694363,829.405875,1.213917496,0,72.14014668,1.6,5.519150347,978.5998902,3
550.293273,113.0029951,16.67451591,518.654635,1.324726436,1,165.5939533,13,7.040038557,3593.104574,1
716.8054144,88.8219984,16.95468291,661.23632,1.136495006,2.4,248.1222658,10,10.36019102,7060.21122,2
792.3284356,76.01358982,12.12906317,791.980805,1.154849706,0.266666667,67.99098592,2.866666667,3.995207439,1411.022627,2
812.0412008,74.31066935,15.19093656,821.66161,1.316576244,0.066666667,84.38991029,9.666666667,3.959890303,1718.933938,1
694.0677923,90.90182552,15.89997237,735.043715,1.221192693,0.733333333,204.6826287,10.93333333,9.116415483,6001.430206,2
959.9659141,62.87061119,13.11809776,964.20185,1.147356112,0.266666667,101.4180746,6.266666667,5.489586433,2187.342063,1
1027.195166,58.91100339,23.90528757,1025.06485,1.140123244,3.666666667,131.3810681,31.13333333,3.918242569,4783.680121,2
621.3851656,99.18896344,15.10675187,587.251615,1.21346987,1.533333333,149.3472455,8,7.00841555,3122.631992,3
885.885178,68.0814637,11.09387175,882.572235,1.082392737,0,89.93856512,2.8,5.754328023,1940.398353,2
838.709699,72.06209629,13.99184434,845.305715,1.275306947,0,97.05256907,7.866666667,4.930185117,1503.739743,3
721.8107937,84.27794844,20.64102071,715.517415,1.205541239,1.466666667,118.9044598,23,4.103945029,3473.22367,1
840.8144937,71.76319645,13.22020936,841.739705,1.285821733,0.133333333,85.43375274,5.8,4.596869363,1764.461185,3
1004.78206,61.85400721,17.73242274,986.787575,1.093477264,1.8,256.6680392,15,10.24723208,6493.496872,3
1160.41499,52.71643653,18.97824084,1207.9186,1.119230473,1.666666667,213.7498364,17.53333333,7.979756012,4227.159238,1
763.2310527,79.14146617,16.50038404,764.52805,1.305812771,0.066666667,86.20594532,13.46666667,3.727971052,1888.320021,1
881.5617578,68.41314795,11.40797858,879.318975,1.088105405,0,89.3180868,3.4,5.558796063,2162.135041,2
734.6836252,81.9078913,9.796143923,735.222195,1.291066882,0,55.66366737,0.4,4.048935133,814.0127234,2
894.9813866,67.29968995,9.080143502,893.59922,1.223944112,0,78.31036131,0.733333333,6.118814683,913.0986905,1
812.9069246,75.43891903,17.0265616,828.24241,1.122445118,0.6,156.8576947,13.93333333,6.533415001,3444.83792,1
841.2199294,73.67944817,14.92104962,869.417655,1.129936563,1.8,184.8883607,7.8,8.776101565,3521.901254,2
801.9540485,75.13696214,13.98539946,809.564175,1.284821691,0,71.76107007,8,3.662577141,1608.19423,1
988.317569,61.2176617,22.9963261,977.90884,1.232196561,2.466666667,127.8994951,27.8,3.964416256,3857.844803,1
760.6533358,79.83148872,10.81466238,766.39223,1.188378474,0,113.7090498,2.466666667,7.451565163,1973.731919,2
797.9125307,75.4471287,10.23213981,798.021385,1.293726003,0,64.09428118,1.6,4.457476489,814.5367948,1
808.6425451,74.75351636,19.02914075,812.017495,1.258739176,0.4,95.5726588,19.66666667,3.586447137,2554.879615,2
880.4810394,69.87146409,15.35014114,846.099085,1.165499349,0.533333333,199.2897616,10.4,9.193929086,3795.305569,2
1006.453382,60.12220582,22.99325493,1006.563,1.239877459,2.2,126.8608957,30.6,3.933257676,3950.021685,1
948.2429803,70.69425613,18.82090767,822.298125,1.109040253,1.8,478.1330918,15.86666667,17.9705547,13020.99945,1
765.298869,79.05601633,14.79701149,771.096435,1.136570322,1.333333333,92.34631124,6.333333333,4.441218262,2416.507624,2
895.2316663,67.48652529,10.93663119,892.275195,1.144982186,0,103.6169364,2.333333333,6.717987172,2065.870239,2
930.2638959,65.02484767,12.56415924,941.399605,1.079810272,0,115.7741025,5.2,6.534896238,2656.418024,1
863.1898592,70.08677516,16.76019252,868.076995,1.241666786,0.733333333,105.1886737,13.2,4.465969841,2797.742287,2
870.5828871,69.72035209,12.27895574,855.92903,1.133318388,0.133333333,136.5271047,5.333333333,7.878063567,2815.573325,2
645.0553183,97.24474732,14.56796003,672.76785,1.197236025,1.266666667,176.0660368,6.933333333,8.560599425,2564.893044,2
989.4766189,61.0967507,20.74521526,995.20054,1.23166248,2,117.1073878,20.6,4.022853972,3160.624532,3
946.1406396,64.05926954,13.3797858,960.061665,1.070534739,0,129.8520827,6.333333333,6.880740763,3674.181213,1
703.6339534,86.02374627,19.90478558,693.89511,1.235735123,0.6,94.91780435,21.66666667,3.408797575,2972.777287,2
837.2989593,71.88882241,9.374387185,841.1871,1.203725262,0,65.97472511,1.133333333,5.001522275,1025.095568,3
984.4736933,64.27047389,16.73714001,901.053975,1.109096194,1.866666667,333.953548,11.13333333,14.11765181,6335.858811,3
867.6569575,69.96331655,21.48694742,871.941015,1.222107654,1.066666667,128.6800381,26.6,4.264123914,3360.056128,1
1092.7102,59.9322212,18.67292155,1105.20095,1.066827988,2.466666667,422.8844657,13.13333333,16.02161132,9020.450079,3
779.1689809,79.56565401,12.53963368,782.815295,1.14884134,0.666666667,195.088482,4.866666667,11.01235093,3116.876717,1
829.2241314,72.76042069,18.26180608,830.96776,1.222062981,0.266666667,85.5516759,17.6,3.350151156,2328.989997,3
745.0399914,84.08865124,20.72290655,748.57154,1.207136877,4,213.4814574,14.53333333,7.301559795,4384.878047,3
948.6846097,67.71979491,17.19132527,931.050915,1.109737411,1.266666667,303.7718155,12.66666667,12.50462787,6842.54843,3
776.6285186,77.58012267,10.10819682,778.16313,1.269286441,0,69.79698692,1.4,4.908114943,886.8754645,1
880.667681,68.98088132,13.69603982,861.10507,1.119068096,0.333333333,143.9215956,6.8,7.447278423,3476.093035,2
1002.587009,71.55154958,19.71213079,922.251045,1.136098103,2.666666667,496.4277506,13.2,17.81470255,7668.362907,2
850.5677571,71.01593753,13.27015876,852.71014,1.189835814,0.266666667,96.73725365,5.8,5.178900072,2513.850613,3
1037.566178,63.65187407,17.79779997,966.39311,1.080757879,2.6,445.6485775,11.73333333,17.71268555,10039.45372,2
728.75439,82.93563085,9.405063086,731.401215,1.14514172,0,86.36664973,0.866666667,6.512592941,1747.611643,2
866.3598662,69.69052388,16.43016764,868.673695,1.281091335,0.533333333,92.82488163,12.06666667,4.026102649,1971.802397,2
717.1540645,83.90014336,9.542337028,717.350935,1.316035639,0,53.29266371,0.933333333,3.9806438,673.3145556,2
712.4405139,85.69407,9.487219442,730.480895,1.14770384,0,120.7484894,1.2,9.013581726,2002.579735,2
707.083161,85.02600022,9.225913446,709.09883,1.354576344,0,43.63236706,0.4,3.38133609,532.4406559,2
744.0134421,81.82681251,13.24204617,747.48576,1.132195928,0.4,121.6040084,5.4,6.512715515,2929.714315,2
761.3530495,79.32052361,11.29141437,761.06459,1.235023291,0.266666667,85.57076609,2.733333333,5.382023841,1330.399087,2
915.7419709,66.44010727,16.47413265,928.491895,1.180175446,1.4,144.9086211,9.6,6.239881342,3872.642237,3
726.7262952,82.78172649,10.03720042,728.75139,1.306027518,0,51.93477954,1.2,3.692761489,758.5352,2
725.7721958,83.66680782,23.37183855,717.389085,1.238614898,2,112.1992334,30.4,3.431198814,3680.284323,1
936.4417376,64.47315811,10.92384588,942.973525,1.190579047,0.2,101.1772193,3.133333333,6.568328301,1228.166531,3
987.6808653,63.03386818,16.95575335,972.194375,1.082794321,2.066666667,243.6125165,10.86666667,10.17169133,6553.20334,3
1108.050954,63.56428441,17.36539405,1121.6667,1.078520771,2.066666667,564.599132,10.53333333,22.99551917,6124.586129,2
727.0241686,85.47181235,19.64072545,692.4544,1.216894861,3.066666667,195.1118333,15.4,7.042213381,4445.950646,2
923.6907044,74.65927807,13.94541835,721.55157,1.125164232,1.133333333,528.7078781,7.2,26.81296303,4396.570993,2
887.8999874,75.60720087,17.89613149,912.114765,1.131366969,2.466666667,386.78988,12.26666667,15.29090774,6355.588054,2
718.730898,84.6279388,20.11663025,711.177335,1.209899856,1.6,117.898076,21.26666667,4.174233634,3409.021114,1
945.2973915,64.46209303,15.34432171,938.286925,1.117801974,0.4,164.3883614,10.33333333,7.591942617,4264.702602,2
772.5911975,78.75328145,13.25928975,784.418135,1.187629844,0.6,122.5968581,4.666666667,6.557091231,2235.753829,1
752.2341329,81.04408376,13.32462334,757.33701,1.141233344,0.4,127.9669631,5,6.809302979,2761.491065,2
1074.753712,56.22611361,17.97392694,1078.97385,1.133848251,1,124.8703199,16.4,4.937881699,3877.190984,1
960.1883106,62.7714346,11.62958034,960.156785,1.100952844,0.2,90.19657036,3.933333333,5.506931168,2441.198505,3
774.5141873,79.30522698,19.08632545,788.82013,1.166117245,3.066666667,156.0354499,11.4,5.802369763,3794.922589,2
746.9191643,81.6265325,10.21194231,729.216665,1.132144892,0.333333333,154.4042242,1.8,10.70312375,2839.868799,2
1293.620212,59.43591305,11.44744255,1653.12225,1.075065535,0.6,776.3728459,2.466666667,47.95903171,4254.186423,2
752.8384129,80.42114209,9.904472785,757.305695,1.181802329,0,98.35708777,1.466666667,7.039764812,1557.042313,2
840.5777467,72.78486916,15.31007927,844.629235,1.187234413,1.333333333,159.4191966,7.6,7.379856449,2756.282189,2
738.9108179,82.337881,15.21635736,755.34849,1.306668272,0.133333333,110.6178489,9.866666667,5.16470648,2177.452912,2
665.2725488,90.64416654,9.220894382,658.964255,1.245564519,0.2,66.92764246,1.933333333,5.156677306,1454.029552,2
907.3785796,67.07119398,14.41559506,891.303505,1.184342052,0.733333333,152.9787189,7.666666667,7.520488583,2620.512363,3
695.146906,87.14865718,19.24545304,690.286285,1.224584619,0.8,95.58711297,18.53333333,3.54745084,2740.517495,2
783.0405835,83.32611549,21.03900906,718.201435,1.157657521,3.266666667,344.6863303,14.93333333,11.59546001,8545.202023,2
832.702732,72.75775935,19.54201748,842.267045,1.230721286,1.266666667,110.7072769,17.66666667,4.036927097,2803.735875,1
807.3674948,75.16036399,14.01266127,816.53096,1.17533344,0.866666667,115.1381205,6.2,5.831587531,2150.333529,1
991.6604541,62.0769984,17.36075067,968.86965,1.090651229,2.333333333,222.8209254,12.46666667,9.089310104,5784.400127,3
752.4654184,81.20077247,12.17170681,761.468685,1.158769697,0.2,139.4286152,5.066666667,8.115435249,3039.207223,2
884.5756566,68.45052487,12.88743942,892.105415,1.104830602,0.266666667,115.4567612,6.066666667,6.354583019,2942.880561,2
586.5906033,108.0370624,19.17829966,535.936635,1.222206423,2.466666667,213.2916301,15.13333333,7.879983539,6519.137597,2
852.239718,73.37177835,21.17010381,882.22172,1.166415953,3,232.261474,17.33333333,7.773917018,3878.791463,3
850.5484244,70.98199209,10.51282777,848.049515,1.161054808,0,94.80843005,3,6.396525991,1999.006692,2
929.6729099,65.24711222,12.2591874,943.38129,1.088194726,0,134.5361845,4.866666667,7.776113675,2923.728435,1
613.0105297,98.93454737,8.586025983,593.4024,1.200158772,0.2,100.3379918,1.866666667,8.278512432,1827.675877,2
900.5660431,67.52093972,14.10975081,893.647005,1.176827026,0.6,145.782623,7.733333333,7.322962062,2941.110194,3
772.3631702,78.09124703,9.566127045,769.94254,1.176398186,0,78.24919499,1.066666667,5.805591454,1564.108387,1
730.9727719,83.09381298,23.66225844,725.97213,1.244126741,2,113.766692,31.86666667,3.436321268,3648.951959,1
774.9702156,77.63805225,10.81266325,774.45139,1.152513942,0,57.1619611,1.933333333,3.77148484,1032.781264,2
795.6385491,76.45956295,14.23389117,804.142165,1.13335125,0,122.837336,8.6,6.122738141,2217.572738,1
954.5401377,63.1355894,10.0925126,955.0797,1.18431325,0,87.62385404,1.8,6.159485691,1106.565803,3
734.2373442,82.3364753,9.862814923,733.7082,1.191820643,0.133333333,89.36491731,1.666666667,6.426440442,1682.093284,2
922.6093931,72.73387684,18.06434897,873.397335,1.1188333,2.666666667,438.0728042,13.13333333,17.15511382,9132.055676,2
801.1285493,75.41505718,13.883682,800.0083,1.158552932,0.533333333,92.19014382,6.266666667,4.721879949,2206.302857,2
927.4531415,72.84040028,17.84640742,960.254635,1.136024747,2.333333333,405.3696048,11.46666667,16.06925327,5967.077783,2
825.6690057,73.56097516,14.82511826,836.3105,1.121740731,1.066666667,123.6987145,7.666666667,5.921161768,3542.263361,1
730.8520948,82.98074831,10.32719781,733.088665,1.135682501,0,106.5546106,1.933333333,7.312955038,1695.794083,2
720.6958069,84.02014238,22.4713625,715.259105,1.238073473,1.866666667,97.27088518,29.2,3.101421378,3373.774767,2
792.2367991,76.03806243,12.13036273,790.345155,1.137207456,0,70.76145824,2.933333333,4.155062081,1570.974535,2
954.7544076,63.14226654,11.83364889,958.95597,1.094879003,0.2,91.52689879,4.4,5.491912668,2529.686872,3
778.3704997,77.89089222,25.30369432,779.562475,1.220149286,3.6,109.2990884,36.46666667,3.095023344,4001.991982,1
810.5320968,74.38988619,19.33123442,812.681415,1.303595237,0,78.37551462,22.06666667,2.910159281,1929.060858,2
1078.601781,56.02719615,17.41227499,1075.4686,1.14552432,0.533333333,127.9599407,15,5.220426507,4101.235398,1
644.8247407,94.91321419,8.852845291,617.586285,1.202275424,0,146.6393682,2.2,11.72325821,1934.238375,2
867.0586798,74.26863087,15.34087586,775.311295,1.119196429,1.133333333,346.1346015,9,15.96221459,5273.714583,3
1118.121738,54.24069329,18.4862434,1118.8309,1.086556469,0.266666667,159.2798181,18.73333333,6.113016122,5004.130049,3
799.0169101,77.39257314,13.85266832,778.8372,1.182099912,0.733333333,221.6169684,7.4,11.32343651,3025.327694,2
882.2346308,68.61082273,13.77273111,879.02034,1.180965428,0.933333333,116.4723328,5.066666667,6.000695507,2268.991777,2
586.7597871,106.9697906,19.02023666,548.345925,1.266500013,2.4,185.2700394,13.86666667,6.905833915,3404.324169,2
1023.994683,59.19293805,21.56735542,1025.36405,1.146019515,2.066666667,142.6883774,23.8,4.704835949,4775.929311,2
1004.779323,60.22419854,22.71820336,1004.4239,1.233715571,2.133333333,127.0426208,29.46666667,3.985723929,3939.638709,1
879.3113157,69.05704514,11.87047861,891.916955,1.213832594,0,130.0701851,3.333333333,7.764212315,1727.429713,2
698.8942982,90.07976472,15.98436526,737.782095,1.222524305,0.733333333,200.7459199,11.2,8.894549495,5830.109524,2
776.6977137,78.89841023,13.01671933,794.88036,1.168132382,0.333333333,140.0490248,5.533333333,7.624301728,2530.536365,2
834.250468,72.59247307,10.80210611,817.276235,1.213489067,0.2,116.9253045,2.733333333,7.670264663,1111.816763,3
829.7451146,72.55499301,9.474561257,833.55736,1.226093474,0,66.89264439,1.266666667,5.017333668,835.5516652,3
733.6673751,82.64012886,22.85610469,726.348655,1.215647251,1.666666667,104.7581375,29.46666667,3.279304393,3515.613694,1
1005.733355,60.16656934,21.33880399,1006.5357,1.142984315,2.4,128.8346508,22.86666667,4.298408993,4310.723877,2
897.833034,67.91207892,16.27410132,909.237125,1.177275521,0.866666667,154.8954559,11.26666667,6.74873761,4607.64622,2
805.4769501,77.31152225,13.25712399,753.407375,1.143686298,0.133333333,245.3317897,7,13.09503065,2646.489435,3
747.1606944,81.61139875,10.23077832,730.706855,1.125383447,0.333333333,154.831264,1.8,10.71294391,2777.111212,2
1035.861192,60.73327304,20.39335726,1019.8626,1.078682968,3.8,292.6035283,16.26666667,10.15787696,9965.415988,1
985.710258,61.43516108,20.27743671,992.5428,1.209276315,1.066666667,127.6312917,22.8,4.478724064,3680.852199,1
570.6639491,105.8348498,9.022712016,565.70075,1.199872928,0.133333333,67.6404224,1.6,5.324500159,1211.864682,3
794.0448666,75.85534531,12.07190315,790.24285,1.137725085,0.133333333,69.44032293,2.933333333,4.098074505,1440.580894,2
828.3443385,72.85797873,8.671482342,836.422835,1.209210985,0,85.3353469,1.466666667,6.976528667,1223.749686,2
719.1956067,84.18501776,22.08292797,711.8885,1.244609806,1.8,96.59886745,27.33333333,3.133323579,3244.189777,2
977.4580376,62.06166918,19.62762615,988.56099,1.227199382,1.066666667,138.0904327,21.73333333,4.999938761,3415.239982,1
864.788254,70.34901459,12.44835061,849.93156,1.096680875,0.2,144.0430205,5.333333333,8.197384666,2578.5145,2
780.5565811,77.17861045,7.425128491,791.10678,1.229523839,0,67.28780586,0.266666667,6.427414754,497.9034495,2
896.0090853,68.1857604,17.5088497,907.279725,1.154938695,1.933333333,156.3164276,10.13333333,6.332726731,4334.711571,3
763.0057232,82.36060254,20.68141215,763.12413,1.204929602,4,225.2091905,14.53333333,7.716228267,4309.461305,3
805.7292395,74.94081987,11.57144586,808.83133,1.2020632,0,89.63697154,2.6,5.500314738,2344.597283,2
1021.44983,60.26081305,16.81710429,1010.97515,1.199726556,0.8,236.2738856,15.2,9.947162311,3031.936099,1
981.9050204,61.51697073,13.72022739,972.957065,1.158262666,0.066666667,113.9680326,6.733333333,5.894889441,2562.090218,2
918.44577,66.33621556,11.44382368,945.02022,1.108155152,0,153.9167886,3.8,9.523565001,1802.610064,2
741.7277579,82.32507351,13.7832352,753.79559,1.140662622,0.6,131.113854,6.733333333,6.744965584,3356.79121,2
772.751505,77.91156285,9.185853225,775.916675,1.282666668,0,62.94870467,1.066666667,4.871397763,771.7691585,1
723.3847603,83.80467132,22.00961786,713.995835,1.225849999,2,103.9003547,26.6,3.375288807,3409.710475,2
878.4375487,68.92421231,13.3138177,896.031545,1.228568346,0.133333333,112.3612542,6.933333333,5.988512472,2302.809381,2
775.5481726,77.6983878,11.01302288,774.055095,1.155344864,0,71.43273074,2.533333333,4.613630921,1263.789391,3
945.6147591,64.52466953,16.83299783,928.67666,1.125500305,1.066666667,175.186579,13.4,7.376071768,4628.72926,2
1226.682769,53.83140997,15.81895187,1200.26595,1.057222328,1.2,455.0058173,9.6,20.34489052,6570.386353,3
1087.342044,57.79116068,15.85235111,1070.3315,1.05652862,1.866666667,330.2334419,9.4,14.73881075,6480.669793,3
889.8615568,68.02031794,12.88368518,893.58579,1.176752812,0,116.157943,6.066666667,6.394789976,2384.500695,3
921.0650722,65.90277234,13.25432534,923.28188,1.20666792,0.066666667,134.2209794,5.666666667,7.178018704,1599.207173,2
835.2739235,72.38509506,10.72146105,823.75717,1.172719826,0.133333333,106.1217268,3.066666667,7.016836486,1647.083609,2
751.5730107,80.10313576,14.81366094,756.23377,1.340324571,0,59.92321467,9.533333333,2.903740948,1145.953098,1
841.6213115,71.67310084,14.29683353,840.29755,1.151494174,0.133333333,85.55600721,7.133333333,4.260970153,1941.485239,1
785.0464304,76.75524133,11.38435281,786.864185,1.309696174,0,70.82245065,3.066666667,4.427278793,947.5178213,1
777.62354,78.22914023,26.09151893,776.55427,1.216149199,3.733333333,127.1989362,38,3.483317012,4878.888335,1
760.8290424,79.24318048,11.12339522,755.802,1.157670652,0,74.48783455,3.066666667,4.761484211,1345.606604,3
856.7426394,70.28560807,14.05615894,857.39472,1.258469972,0.2,71.43558332,7,3.628266254,1550.336021,2
795.1936688,76.92818147,16.44810562,800.437245,1.119395313,0.6,145.7995617,12.86666667,6.287871224,3320.513269,1
801.8086783,75.50996189,11.50058456,802.30196,1.165617034,0,107.4531699,3.133333333,6.625601155,2944.682441,2
833.0257795,73.00896633,9.292148753,845.64014,1.186776918,0,128.6193651,0.8,9.800343312,1917.19108,2
758.3542736,80.27376446,13.2025627,771.08613,1.182777877,0.6,124.0548868,4.8,6.662967843,2271.082929,1
859.0016343,70.29772696,15.15396821,854.464225,1.235907187,0.733333333,97.67063592,8.666666667,4.584821413,2781.614394,2
777.0150824,77.55652068,7.482598615,783.51491,1.238963748,0,68.93037682,0.4,6.533105684,592.861363,2
710.6665626,92.56631939,14.26759892,677.889965,1.1643053,1.333333333,319.5984521,6.533333333,15.84729686,3662.803873,2
807.6543112,76.02116602,17.64843162,844.35741,1.279634754,2.066666667,160.733846,11.13333333,6.45939888,2780.682532,2
881.098771,68.28267494,8.78442411,879.423965,1.240986295,0,64.82078722,0.666666667,5.241700187,823.7088726,1
831.9979283,72.58859866,14.36369747,832.95365,1.14186803,0.2,93.22107181,7.733333333,4.6163307,2372.525591,1
883.3538457,68.24685889,10.89802631,881.182535,1.092024919,0,85.76054568,2.866666667,5.586914953,2053.656947,2
829.5498496,72.73211295,18.26228623,831.50625,1.222398159,0.266666667,85.58719891,17.53333333,3.351426728,2345.951829,3
837.2601142,72.41843657,16.36902179,841.664525,1.129234195,0.133333333,117.2430578,12.66666667,5.089284833,3006.551437,1
724.6157219,83.60693773,22.87813559,717.66223,1.232223342,1.666666667,99.69660831,30.53333333,3.121705866,3463.889663,2
737.3187598,82.20013841,10.34698299,739.10217,1.138113557,0,104.007615,1.666666667,7.125395974,1712.26886,2
728.4843951,83.36803612,23.44152898,721.993875,1.241223944,2,113.0761461,31.26666667,3.447385005,3674.250962,1
711.8877313,85.24878155,20.43170335,698.936725,1.237868998,1.2,109.8141722,21.73333333,3.833254413,3206.787177,2
877.3835559,68.74143755,11.51221406,880.080185,1.091780059,0,88.4167935,4.133333333,5.453747381,2158.422379,2
852.5025152,70.91806147,16.56944393,854.65407,1.138935505,0.133333333,103.0705987,13,4.426919479,2840.752357,1
613.5251157,98.86089126,8.714697941,594.05954,1.193619609,0.2,100.6222233,1.866666667,8.179749374,1834.01306,2
984.6971933,62.64188748,18.16986046,950.06403,1.15511717,1.4,231.12583,15.73333333,9.008492937,3138.723003,2
1144.082822,53.84128763,18.20683027,1199.40825,1.122298036,1.2,240.3934004,15.4,9.349651601,4225.558538,1
804.1256108,75.42774939,13.01763915,797.25413,1.178713852,0,117.7010693,5.066666667,6.412951515,2237.39454,1
883.4319309,68.64972822,13.83699565,887.830745,1.160929502,0.2,125.9810516,6.933333333,6.457361173,4408.47543,3
713.4099681,84.94603634,9.959901379,710.47582,1.128686677,0,100.8384174,2.133333333,7.176507207,2089.91657,2
723.4126505,83.79965682,21.93091446,714.442175,1.224968591,2,103.7951037,26.26666667,3.383779774,3392.710999,2
738.6766521,82.9707246,13.80308679,725.113265,1.209152643,0.6,167.923042,6.066666667,8.61691719,3798.399854,2
624.5586591,99.74045416,16.06906291,650.83359,1.198159137,2.133333333,156.804232,8.066666667,6.918153007,3224.039821,2
660.5254984,96.11231397,14.47406931,667.32625,1.228634439,0.866666667,210.7523845,7.266666667,10.30810137,2318.931162,2
927.3792959,66.45531021,14.85774721,937.55482,1.125970143,0.733333333,207.3593894,8.333333333,9.881271005,4985.865294,2
1001.843574,60.53817069,22.59787009,1008.05555,1.228867687,2.4,138.9434494,28.2,4.376335673,4005.63757,1
716.9080558,87.94755587,18.43265045,747.94577,1.259172085,1.8,218.8963845,13.66666667,8.41210656,4271.874692,1
937.1714933,64.43414679,11.96161052,940.742075,1.105848373,0.2,104.2711182,4.866666667,6.184213088,2646.970589,3
783.9847436,76.90278803,11.73404864,784.264085,1.286539856,0,75.90035414,3.8,4.601105643,1140.834141,1
773.3560777,78.0865603,11.97500949,772.43986,1.179408512,0.133333333,86.52375494,4.733333333,5.133524462,2076.568133,2
811.2714894,74.73235281,14.11721701,817.798285,1.177123242,0.866666667,110.564049,6,5.560500793,2049.445383,1
832.2991713,72.87021414,14.08673426,833.746045,1.182357137,0,119.8849266,7.266666667,6.038570264,2521.70343,1
781.4344256,77.11738499,12.06280053,775.41722,1.128960103,0,73.3374676,3.2,4.327952071,1619.084868,2
779.8134018,77.53022572,13.72843091,786.363725,1.16711329,0.6,93.67695851,4.866666667,4.850849736,2012.687624,2
707.9176589,85.63897178,20.62297792,695.722885,1.244806062,1.266666667,103.5444881,22.93333333,3.585322439,3241.445958,2
818.7667239,79.66090105,15.45454093,754.33291,1.138754424,1.533333333,356.1538811,7.266666667,16.30313218,6905.064832,1
765.6046314,79.4055841,25.40519783,764.399755,1.201546771,3.933333333,121.5198039,34.2,3.41906012,4708.381266,1
809.1955181,74.63823465,14.26753687,806.917575,1.133662711,0,91.7809604,8.266666667,4.57612958,2145.363796,1
960.3582031,63.54537217,17.37948594,945.424405,1.124997412,1.2,177.5864378,14.6,7.24262332,4667.550609,2
754.1089197,82.15309283,18.62979,763.20355,1.266537817,1.6,182.8427898,14.86666667,6.95792446,3962.585991,1
782.568401,76.98429597,11.34302496,782.20884,1.140610117,0,70.1816007,2.133333333,4.4035108,1388.759376,2
937.0818696,64.42606282,11.73701533,938.933635,1.108248265,0.2,102.4989532,4.466666667,6.195359741,2564.908681,3
830.2931505,72.77511351,20.67752222,832.05233,1.275408745,1.266666667,95.01248565,23,3.28740227,2778.048657,1
764.5878317,78.95384178,9.569096107,767.151945,1.16716238,0,82.45615339,1.266666667,6.113578153,1559.435345,1
810.6187612,76.03137667,13.76930917,824.1839,1.146382809,1.2,184.1343689,4.733333333,9.46922349,5209.813113,2
784.3642529,77.33860397,9.931350934,791.95332,1.130744627,0,114.2572998,1.8,8.150418139,2004.946098,2
746.6757218,81.76693113,13.7412394,728.392165,1.184644074,0.2,148.6800201,7.733333333,7.667216104,2175.075987,3
696.7905398,93.57556183,10.05311815,580.3014,1.149282045,0.6,332.4350433,2.666666667,23.38784798,2862.560599,2
723.5524497,83.71715508,12.46824423,725.541445,1.276563579,0.066666667,97.8874633,5.066666667,5.57394009,1116.311724,2
776.9296635,79.44065436,15.08145833,802.275725,1.294881794,1.066666667,171.2604708,6.6,8.045248792,2086.654811,3
1033.113243,59.13883189,15.67016082,1023.57675,1.108233188,0.866666667,194.9874777,11,8.812899378,3759.952095,3
886.4673582,68.86718377,17.82818695,890.84748,1.14932667,2.066666667,152.7808628,10,6.080246425,4440.493996,3
922.6324263,65.50403497,20.51316759,920.472635,1.255180563,1.666666667,110.1422535,22.13333333,3.829502114,3199.370491,1
883.6377699,68.3059922,12.51359649,881.428325,1.075932817,0,95.86541868,5,5.440115741,2544.347391,2
940.2304371,64.26194795,12.39021316,949.848515,1.088936923,0,108.9210165,4.533333333,6.236188789,2526.240313,1
774.4934511,77.70699425,10.77558817,771.337655,1.143648623,0,60.31254708,2,3.989259504,1208.068017,2
745.1843415,85.59710446,21.03153342,700.474325,1.162482076,3.266666667,275.778709,14.93333333,9.28550787,9105.974301,2
713.1575048,84.32278458,9.368207406,714.271905,1.324988964,0,46.90914604,0.8,3.575827754,553.0418008,2
881.3152938,68.8465363,12.63106743,867.998815,1.137173594,0.133333333,134.8448785,5.8,7.56537695,2699.814819,2
881.5725522,68.70292144,13.82512322,889.3097,1.089297519,0.2,119.1248431,7.466666667,6.113314658,3012.953896,2
632.0904208,100.878753,17.29127539,593.062305,1.205250834,1.933333333,223.3449777,12.4,9.14711944,6648.179697,2
1045.43225,58.24995711,17.49391811,1051.49475,1.144045804,0.8,171.3424001,14.53333333,6.943719288,4498.229741,1
874.8254004,74.52494795,18.92093642,789.31072,1.113999701,2.4,391.8736448,14.46666667,14.65349931,12465.90641,1
766.8662312,79.79722171,14.59730369,776.9562,1.13707466,1.133333333,142.3181083,6.2,6.912138484,3216.753783,2
717.519538,83.80712756,9.408005666,717.268135,1.320567145,0,46.99012621,0.933333333,3.567023668,617.4725408,2
