"LF","VLF","LF_PCT","VLF_PCT","MEDIAN_REL_RR","TP","pNN25","RMSSD_REL_RR","higuci","SKEW_REL_RR","condition"
806.2177474,1596.693557,33.08407675,65.52216489,0.000424701,2436.87546,5,0.009308675,1.198180731,-0.470727664,1
901.6092163,1403.258852,36.92921801,57.47640011,0.000876606,2441.452229,6.866666667,0.020630389,1.202198523,-0.823633897,2
404.9782803,939.6518204,29.65732757,68.812485,-0.000327363,1365.525196,0.666666667,0.006135512,1.148246761,-0.141914222,1
957.4240315,2315.713856,28.95608824,70.03585928,-0.000809856,3306.468828,6.733333333,0.008969772,1.14195883,-0.579832803,2
754.9144055,2292.315616,24.61865914,74.75514625,-0.000789876,3066.431853,6.333333333,0.008117017,1.145388902,-0.659180963,3
96.81703886,3641.543848,2.587067062,97.30640656,0.000446323,3742.347474,3.133333333,0.004405374,1.062577292,-0.423173779,2
444.6312202,1149.035768,27.22442876,70.35457926,-0.000289683,1633.206794,2.2,0.008713522,1.226991621,0.690165671,2
969.7360158,2464.454215,28.21158242,71.69595854,-0.000755315,3437.368389,8.133333333,0.005312699,1.079012937,-0.047685156,2
2747.698977,1044.857219,70.0779942,26.64829689,-0.002237655,3920.915558,31.6,0.017615172,1.221760755,0.191986254,1
1009.133808,982.2753658,49.94635444,48.61701512,3.42e-05,2020.435363,12.26666667,0.010240079,1.258732896,-0.523759906,2
1699.943717,1573.495566,51.38254558,47.56052028,-0.000612549,3308.406966,25.2,0.012769003,1.259975704,0.076900109,1
1092.593755,2157.217187,33.47883086,66.10060599,0.000234149,3263.536173,12.13333333,0.009271044,1.202116201,-0.611751012,2
499.0594667,2829.842957,14.84690199,84.18716373,8.95e-05,3361.371059,4.533333333,0.008389552,1.133945547,0.813117921,1
1286.985423,839.0684073,60.11531295,39.19303125,-0.001854677,2140.861221,8.933333333,0.008038064,1.14911054,-0.08584586,1
326.068965,891.005828,26.21010687,71.62091606,-0.000207408,1244.058129,1.066666667,0.007031623,1.195314805,-0.012836083,2
844.5969524,3110.388278,20.15258543,74.21571357,-0.001546766,4191.010406,15.66666667,0.025805029,1.284089224,1.35172463,1
859.690675,5456.098052,13.42079476,85.17618521,6.31e-06,6405.66144,11.26666667,0.014245039,1.150771669,0.634823146,2
605.2747048,3923.585203,13.3644737,86.63281458,0.000285702,4528.982721,12.66666667,0.00434084,1.075541209,-0.386589704,3
484.5705722,1393.370425,25.8023347,74.19396087,-0.000283268,1878.010567,3.466666667,0.004025671,1.142880216,0.06559018,3
310.5122002,414.8529647,41.13409406,54.95629756,-0.000563262,754.8779359,1.2,0.007180304,1.226429485,-0.287385458,2
1125.473909,2613.003093,29.86523568,69.33786079,0.00029698,3768.508377,8.533333333,0.010455101,1.133010128,-1.082922752,2
1745.031422,2429.928021,41.73468162,58.11486888,-0.001975393,4181.250113,23.66666667,0.009536991,1.154566525,0.023942634,2
901.652286,1047.425131,44.79004155,52.03138267,-0.001449325,2013.064188,7.866666667,0.01348768,1.222109196,-2.052635927,2
400.3677538,899.9977515,30.00534858,67.4498533,0.000235115,1334.321288,1.266666667,0.007439599,1.190030307,-0.083779634,2
1218.357229,2294.017566,33.6902808,63.43467591,-0.00046835,3616.346317,13,0.015363944,1.200971905,-0.017184561,2
912.7073084,609.5613031,59.35842314,39.64315551,-0.001056754,1537.620543,2.933333333,0.006396329,1.132325043,0.451364757,2
1605.870195,2307.77209,40.94648873,58.84358783,-0.000640025,3921.875221,26.73333333,0.010706793,1.215705879,-0.360678356,1
938.0144885,5499.226359,14.55084959,85.30616169,-0.000571274,6446.458556,10.66666667,0.008148174,1.076113549,0.294859747,1
713.6169057,1520.516091,31.66530503,67.46982231,-0.000688954,2253.623974,4.066666667,0.007628007,1.196346439,-0.026867006,1
1405.660748,1737.272158,44.04479478,54.43546447,7.87e-05,3191.434435,10.2,0.011082922,1.152356424,-0.205534962,2
283.5985029,441.999573,37.6208261,58.63355732,-0.000459217,753.8337997,1.133333333,0.007118704,1.22308604,-0.356566523,2
633.5929823,475.3280283,55.50632866,41.64142359,0.000993735,1141.478815,2.933333333,0.007517334,1.160427311,0.617932877,2
1004.205057,3549.610632,21.9714983,77.66368372,0.00026634,4570.489658,10.33333333,0.008137221,1.172296087,-0.256201511,2
743.826018,11830.06549,5.891302058,93.69729947,0.000450078,12625.83399,16.4,0.011746815,1.107769861,0.659551244,1
857.7221242,1462.999503,36.80973855,62.78563614,-0.00035553,2330.150004,8.466666667,0.008057175,1.19047072,-0.863178994,3
584.8840125,2046.845211,22.21256528,77.73452839,0.000404472,2633.122312,4.8,0.004373032,1.090767829,-0.152730467,3
2432.425548,926.2178056,69.40886985,26.42947538,-0.004122832,3504.488048,29.86666667,0.017717602,1.232960682,0.399748105,2
582.6850562,503.211033,52.21738721,45.09531363,0.000132529,1115.883209,2.8,0.007550119,1.175290937,0.630634176,2
1041.84954,1758.551612,36.86422395,62.22361092,-0.002567442,2826.180586,6.666666667,0.00789213,1.142975473,-0.429524893,2
651.245682,6521.164065,9.014867317,90.2692032,0.000112387,7224.129419,7.533333333,0.011396399,1.138634336,1.004717667,1
497.9008176,497.9941318,48.09289508,48.10190842,-0.000473365,1035.289759,2.066666667,0.008667937,1.220805923,-0.26607194,2
614.1657359,3755.834143,13.9393098,85.24366084,-0.000550388,4405.998178,10.6,0.009991246,1.188850009,1.341972139,2
1798.112318,2289.888997,43.31303273,55.1589776,-0.000229407,4151.434809,16.66666667,0.013534939,1.157209469,-0.457780877,3
539.9071381,1597.621796,24.95205595,73.83482386,0.001100541,2163.778164,3.466666667,0.007701383,1.216677576,-0.129227814,3
532.475106,4907.272501,9.728275842,89.65545992,-0.000207059,5473.478699,9.466666667,0.010210446,1.076675215,-0.302038696,2
657.8763293,4276.905565,13.30165204,86.47508216,5.87e-05,4945.824229,7.6,0.006669193,1.131423307,2.221361727,2
590.4528076,1807.723993,24.31523001,74.44324782,0.000858903,2428.324993,4.8,0.008246687,1.191715905,-0.223262674,3
324.3298504,1594.935907,16.78893871,82.56187696,-0.000544764,1931.806744,1.133333333,0.005449035,1.152371449,1.381865638,2
1012.317288,4092.964038,19.82732472,80.16511033,-0.000942856,5105.667567,18.73333333,0.00552971,1.086588057,-0.202796662,3
1556.887663,2161.364805,41.7903492,58.01586853,-0.001223858,3725.471771,23.8,0.010023671,1.211798817,-0.520913696,1
571.0903913,4738.921322,10.61276325,88.0649558,-0.000240233,5381.165844,8.733333333,0.015775484,1.217688967,1.609555642,2
340.1377669,1514.258025,17.92544307,79.80221151,-6.81e-05,1897.513861,2.2,0.009007547,1.210255076,2.229663496,2
1005.310246,2312.315782,30.17712169,69.41044816,-2.37e-05,3331.365584,13.86666667,0.009566417,1.203365384,-0.584057063,2
1091.943006,2043.862188,34.12207992,63.86856142,-0.000761792,3200.106817,10.46666667,0.013095169,1.18845869,-0.664968081,2
388.4358968,875.6221142,29.98366908,67.58995225,0.000495351,1295.491541,1.266666667,0.00736758,1.178569572,-0.117004986,2
2775.440982,873.0307534,73.86856207,23.23577652,-0.001347251,3757.269539,30.6,0.016144299,1.204920176,0.179563077,1
916.5572897,933.4925522,49.31717577,50.22841103,-0.001522374,1858.495089,4.333333333,0.006556113,1.141718047,-0.003419315,1
782.5216728,2348.416524,24.82801254,74.51105436,0.000422376,3151.769283,7.866666667,0.007978843,1.177901954,-0.062230718,1
743.1195792,1352.909598,35.01287371,63.74378258,-0.000158333,2122.41813,7.466666667,0.009001563,1.217092568,0.003494023,2
1066.293351,7688.909527,12.06654747,87.01038195,0.000579295,8836.772525,13.46666667,0.013051553,1.120066064,0.484899787,2
289.8972588,321.7248953,44.2961109,49.15935286,5.05e-05,654.4530727,0.933333333,0.008588028,1.307653525,-0.320422568,2
752.5585984,5670.640698,11.70751103,88.2178327,-0.001108294,6427.9982,8.733333333,0.005870247,1.068196001,-0.529404707,3
732.6063442,1448.032591,33.20511674,65.63155183,0.000144752,2206.305582,4.933333333,0.009026943,1.188707394,-0.514037003,1
804.8092537,11984.23496,6.261636715,93.24063468,0.000585231,12853.01735,16.46666667,0.011793514,1.106809846,0.922069038,1
629.2296196,1381.332912,30.82159825,67.66192616,0.000323689,2041.521709,4.866666667,0.008952722,1.184236912,-0.560453374,1
549.9348006,442.2346387,52.7429224,42.41365923,-0.001044297,1042.670325,4.933333333,0.010127112,1.313298466,-0.087338328,2
856.3631147,2874.194635,22.91775415,76.91840633,-0.00026283,3736.679908,8.2,0.006055968,1.115944643,0.987989195,2
509.9027245,1765.205569,22.36089686,77.41001915,-2.56e-06,2280.33217,3.733333333,0.005997467,1.141464408,-0.075211826,2
955.2263471,1551.007125,37.88680685,61.51705042,0.00018524,2521.263802,7.066666667,0.007666118,1.18009692,-0.057005652,1
541.7895216,487.1580066,49.0854877,44.13593727,-0.001071147,1103.767217,5,0.011876919,1.277286296,-0.226950137,2
815.8928266,3197.82301,20.3013738,79.56951964,-0.000241797,4018.904506,8.6,0.005573977,1.104390754,-0.341789458,3
928.0436821,7240.880769,11.31142013,88.25516093,0.000273519,8204.48424,12.66666667,0.011921987,1.116290591,-0.337730073,2
2222.523874,917.3615715,68.12766319,28.12014796,-0.002472713,3262.292833,26.6,0.016463836,1.231705251,0.366951644,2
793.2676849,3098.677908,20.22144281,78.98939954,0.000479289,3922.903485,8.133333333,0.010015042,1.176455944,-0.031355532,2
1023.575149,664.6613771,60.1851172,39.08137366,-0.001717274,1700.7114,4.266666667,0.006804766,1.140622264,0.127093889,1
2082.562856,1138.219872,61.79370546,33.77320561,-0.002536193,3370.186074,25.66666667,0.017422597,1.237415768,0.612623217,2
386.8082531,781.9393514,32.31611428,65.32756537,0.000156861,1196.951619,0.866666667,0.007231469,1.17982882,-0.083644804,2
655.51425,1565.960842,29.41917496,70.27959499,-0.000438246,2228.187061,4.866666667,0.005378933,1.096363996,0.145026479,2
1610.112657,2313.342344,40.96388926,58.85519823,-0.000644753,3930.565886,23.26666667,0.009936054,1.196120946,-0.633250934,1
385.7399413,1254.15307,23.14260633,75.24336391,-7.62e-06,1666.795588,1.066666667,0.006781177,1.161211259,0.005578748,2
920.1841678,3559.370093,20.53000129,79.41222547,-0.000483742,4482.14374,13.33333333,0.005889076,1.115552701,-0.328361773,3
1216.804357,5329.278119,18.12715809,79.39211133,-0.000554549,6712.604099,12.46666667,0.018618226,1.200177467,0.422647188,2
737.8652851,570.8221786,55.8097949,43.175183,-0.00102033,1322.107143,1.533333333,0.006066431,1.136350566,0.17102612,2
243.0237209,505.2676403,31.99836699,66.52741271,-0.00116998,759.4878858,0.666666667,0.005850522,1.264114617,0.518420964,1
1504.714021,1264.123182,54.16444679,45.5040173,-0.001371336,2778.047428,11.6,0.007725637,1.13726025,-0.205403825,1
850.6379706,543.5264468,60.28080382,38.51722148,-0.001637968,1411.125792,1.933333333,0.00670379,1.146107797,0.021447848,2
1071.257775,3251.881261,24.76056445,75.16250283,-0.000135582,4326.467505,15.8,0.006508695,1.131334973,-0.294798872,3
759.7353716,1740.962041,30.00307842,68.75317719,0.000126844,2532.191401,5.8,0.008930154,1.166093218,-1.253885644,2
1473.734326,1915.919885,42.63668315,55.42957619,0.000532454,3456.493837,8.533333333,0.01150886,1.150015929,-0.382598742,2
1188.963916,2744.585825,30.21943858,69.75808239,-0.001288669,3934.434164,15.46666667,0.00649414,1.130953307,-0.254185315,1
501.2814333,1730.145136,21.25573594,73.36299671,0.000357498,2358.334874,5.466666667,0.013531231,1.196705334,2.127461001,2
747.3734163,2803.880276,20.64008623,77.43429108,-0.000789129,3620.980107,10.4,0.012493631,1.252743135,-0.930302574,2
830.3478737,989.1783303,44.98239353,53.58670786,-0.000452035,1845.93973,7.666666667,0.009283041,1.237818979,-0.882623721,2
564.8079095,1505.715616,26.9809324,71.92819108,0.000335404,2093.359492,2.333333333,0.00702944,1.1346924,0.193791621,2
820.1718539,5929.306226,12.15071999,87.84176066,-0.000122959,6749.985635,17.33333333,0.005566007,1.077106405,0.6300858,3
930.6191277,953.7066427,43.44174764,44.51948393,-0.000637162,2142.223042,9.733333333,0.019681764,1.292697463,-0.91676319,2
3085.553087,1152.976079,70.78215985,26.44911133,-0.003267605,4359.224265,38.53333333,0.018084872,1.217463852,-0.048038053,1
1349.31089,974.0826482,55.031376,39.72776685,0.000114233,2451.893789,10.06666667,0.01582838,1.246488357,-1.274124491,2
387.3354712,2111.788617,15.29720779,83.40178396,-6.96e-05,2532.066482,2.2,0.00776946,1.169760752,1.60191932,2
789.1221152,3040.933311,20.57475137,79.28614037,0.000604019,3835.390771,7.466666667,0.005724721,1.096560067,0.092648396,3
724.4320731,1023.272139,40.91365893,57.79121165,-9.67e-05,1770.636243,4.8,0.007847514,1.194351258,-0.222114948,1
576.4316691,1711.272974,25.17127027,74.72683554,1.02e-05,2290.038059,4,0.005335541,1.141236181,-0.20836317,2
313.3767015,309.5036171,47.29139837,46.70691466,0.000166832,662.6505291,1.2,0.008897912,1.311342103,0.071069301,2
1639.040247,700.9843833,69.04376032,29.5286207,-0.002079514,2373.915093,19.06666667,0.011702712,1.232121834,-0.042338454,3
906.7510882,5120.497009,14.82150803,83.69825914,0.000290478,6117.805868,10.2,0.016341622,1.149620843,1.112952133,1
1644.299387,812.8883038,64.08359118,31.6808497,-0.002537244,2565.866483,16.46666667,0.01526224,1.223877825,0.480192321,2
1824.402107,2160.752872,44.94217515,53.22781292,0.000488572,4059.443274,11.33333333,0.013470198,1.166028433,-0.525361417,2
1847.901931,2144.662121,46.18163075,53.59807927,-0.001547907,4001.378688,28.93333333,0.011348793,1.224935339,-0.266931551,1
2740.750614,1095.937377,69.53115791,27.80325742,-0.000750683,3941.758913,31.26666667,0.015898484,1.195259729,0.096820774,1
2775.486071,1262.657786,66.98921652,30.47554687,-0.001104723,4143.183359,31.8,0.016398217,1.201255579,0.023184013,1
897.1881638,3592.627902,19.71222533,78.93404482,-0.00048515,4551.430134,7.133333333,0.011823738,1.148544063,1.099040311,1
487.8500297,942.7051969,34.05997926,65.81637287,-0.000722218,1432.326267,1.866666667,0.004819294,1.157591052,0.310620549,2
742.0842313,3216.401173,18.707923,81.08538483,0.001037762,3966.68423,7.733333333,0.006538161,1.136807571,-0.713891294,3
550.328221,4667.786183,10.41813794,88.36479485,0.000163587,5282.404821,8.733333333,0.015454713,1.215164107,1.719374451,2
1550.576666,980.1091089,59.94494353,37.89079667,-0.000304154,2586.667991,22.06666667,0.013829104,1.265762901,-0.330537176,2
1401.847422,2600.000001,34.69966399,64.35730806,-0.000246193,4039.945236,9.2,0.011023367,1.147612766,-0.702504964,2
290.187417,511.1491884,35.6295077,62.75941986,-0.00109432,814.4581156,0.666666667,0.005933481,1.244000156,0.278043912,1
1244.901043,1902.670012,39.17944515,59.88070764,-0.000345168,3177.434081,8.866666667,0.009807396,1.159513175,-0.337005821,2
281.2891954,457.4499273,35.95486409,58.47202892,0.000154269,782.3397543,0.933333333,0.00890451,1.314563774,0.147645561,2
735.0017721,3376.514052,17.85722491,82.03404824,-0.000228271,4115.991011,8.933333333,0.005778565,1.108057235,-0.103611543,3
1396.146391,4685.257274,22.95244357,77.02494801,-0.000196305,6082.778885,19.2,0.007287249,1.116304893,-0.134960781,1
646.9187227,417.3448118,55.18028308,35.59829704,-0.000370318,1172.372968,8.866666667,0.013847517,1.341010682,-0.296841618,1
769.7598775,3472.591944,18.12433869,81.76372186,-0.000503404,4247.106009,8.933333333,0.005742124,1.102976758,-0.160136382,3
844.0682642,1450.260603,36.24914518,62.28253019,-6.2e-05,2328.519086,6.133333333,0.00886101,1.162087111,-0.231418265,2
2705.877191,887.1452438,73.06921328,23.95637364,-0.001312383,3703.170008,30.53333333,0.01609978,1.204755364,0.165725688,1
545.4588819,1814.506854,23.08795518,76.80368642,0.000307023,2362.525731,4.2,0.004627908,1.105312417,-0.386117859,3
485.779736,1408.236178,25.3244112,73.41342055,-0.00063674,1918.227169,1.2,0.007100759,1.152574934,-1.055763212,2
1203.327098,2894.674977,29.32350213,70.5394302,-0.000241945,4103.626821,12.66666667,0.006809612,1.121988051,0.34574503,2
768.5259337,4888.347762,13.56982976,86.31334872,-0.000723592,5663.48987,12.46666667,0.006391574,1.108285991,0.121905182,3
635.5144678,2500.282084,19.95481261,78.5075132,0.000798859,3184.767906,4.666666667,0.009440996,1.162329355,-0.019202475,2
957.8318949,1985.549005,32.28563169,66.92688375,-5.52e-05,2966.743547,5.733333333,0.008042644,1.131184997,-0.163806251,1
537.2038082,463.2461144,52.09232151,44.92068962,1.92e-06,1031.253345,1.933333333,0.007165343,1.183615631,0.504620595,2
1318.594762,849.5397997,59.11372201,38.08559006,-0.000812239,2230.6069,18.4,0.013135476,1.261639118,-0.319530181,2
884.3038489,4176.016739,17.47431998,82.52033825,-0.000886023,5060.590913,18.66666667,0.005320172,1.079951948,-0.382411897,3
834.0385108,3205.413175,20.43132874,78.52257359,0.000399143,4082.155014,7.466666667,0.009618381,1.141721666,-0.759884951,2
2565.048199,757.7698756,73.77166289,21.79372061,-0.000787723,3477.01014,30.13333333,0.018073986,1.243953905,0.409199714,1
2204.216749,1559.545767,57.97164589,41.01658107,-0.002167584,3802.232479,29.2,0.012942185,1.221734036,0.005269373,1
335.3345292,2117.831394,13.51461552,85.35260921,-0.000390701,2481.273172,1.866666667,0.00723538,1.173905004,1.507002858,2
112.1880958,3871.998624,2.813127612,97.09074892,0.000378063,3988.020143,3.733333333,0.004826841,1.067584834,-0.470116679,2
1726.70658,2517.928364,40.48840274,59.04124002,0.000290116,4264.694242,13.06666667,0.009248991,1.136617685,-0.704955552,3
471.024534,2226.550392,17.37833555,82.14803483,0.000344338,2710.412241,3.4,0.006167366,1.153666617,-0.414506575,2
615.3727489,444.4051585,53.31363156,38.50162836,-0.001030893,1154.250294,8.533333333,0.013068004,1.332799239,-0.397652214,1
574.7689635,1165.173313,32.86530328,66.62463831,-0.000703746,1748.862497,3.466666667,0.006529223,1.191675554,0.391981054,2
135.8601075,5359.793608,2.47050611,97.46350934,0.000707785,5499.282392,3.866666667,0.00469367,1.060206687,-0.474232037,2
400.3405541,621.948881,39.03626726,60.64477479,-0.000229622,1025.560542,1.333333333,0.004815957,1.178933148,-0.513030654,3
671.9008236,382.2977795,62.75436761,35.70594728,-0.001167892,1070.683761,2.466666667,0.006617185,1.161674029,-0.208697246,2
419.2680631,2626.1001,13.66810393,85.61064455,-0.000198649,3067.4925,2.2,0.006932634,1.148998413,1.763350504,2
646.5198673,4076.602082,13.60293832,85.77271867,-0.000506976,4752.795697,7.4,0.008900357,1.116009889,0.811222991,2
1389.897665,908.9097659,59.76682898,39.08392388,-0.000796692,2325.533559,6.6,0.009008369,1.139481266,-0.874293212,2
978.6828442,3206.351494,23.35964997,76.53066467,-0.000876842,4189.629749,10.53333333,0.006368275,1.114902592,0.286191074,2
1624.176795,657.8031518,70.01303061,28.35577528,-0.002748936,2319.820725,25.46666667,0.013967236,1.283443572,-0.048658164,2
436.1999694,599.5730615,41.19659134,56.62624513,-0.001477687,1058.825391,1.733333333,0.007118173,1.224346406,-0.000702259,3
339.1040765,987.2999872,24.98576547,72.74594332,-0.000512635,1357.189064,0.6,0.0073683,1.191415888,0.287080259,2
536.9206093,2136.367159,19.91366773,79.2350024,0.000446504,2696.241679,2.733333333,0.006532344,1.134049863,1.786799937,2
604.3043194,7789.751064,7.168087392,92.39983002,0.00050335,8430.482029,13.73333333,0.0155953,1.075266211,-0.441506847,3
1765.502835,3214.096368,35.41905628,64.48036101,0.000144238,4984.612862,22.06666667,0.008690601,1.133503761,-0.00353219,1
1931.756272,2338.308012,45.15054352,54.65279401,-0.001197757,4278.478446,29.26666667,0.011352378,1.228294392,-0.344300825,1
253.0664632,1312.137118,15.97244579,82.81634287,1.61e-05,1584.39394,0.533333333,0.006625903,1.19351439,2.457651186,2
1211.600484,2697.763503,30.86878841,68.73279751,-0.000584569,3925.001748,17,0.010187092,1.219274996,-0.476121609,1
1416.207214,4930.704716,22.21820957,77.35550959,-0.000543375,6374.083426,13.8,0.011503727,1.147021355,0.125292449,2
374.9430906,651.9893991,35.52659111,61.77727066,-0.000410024,1055.387187,2.466666667,0.008764608,1.286499131,-0.707677714,1
1641.333674,770.3442961,67.2472825,31.56187028,-0.002616713,2440.743497,25.6,0.013762544,1.286649375,-0.247967356,2
593.5950365,1654.419861,25.99290874,72.44532354,0.000561993,2283.680686,4.866666667,0.008243816,1.192851041,-0.061018757,2
1234.17461,6434.809807,15.99376055,83.38917882,0.000155891,7716.60052,12.93333333,0.012613883,1.142961405,0.056759487,2
688.2707163,1331.798962,33.69799381,65.2053794,0.000375271,2042.467929,7.4,0.008782218,1.215440679,0.109283534,2
504.8061032,1952.843465,20.48103266,79.23091762,0.00034266,2464.749271,4.4,0.005418234,1.122080029,-0.786687384,2
427.6586573,1247.326517,25.30067459,73.79296965,0.000362888,1690.305354,1.733333333,0.005963933,1.142958957,0.123453288,1
760.9408972,1129.207617,39.82304947,59.09590479,-0.000421939,1910.805193,5.2,0.007847124,1.1863373,-0.277293916,1
1173.530729,5250.549832,17.93098821,80.22588994,-0.000257787,6544.707496,12.06666667,0.017257575,1.204239712,0.052744319,2
1212.447185,1012.506332,54.02956773,45.11972159,-0.00101492,2244.043837,5.333333333,0.007515121,1.13292819,-0.633600035,2
385.3494864,1297.025178,22.64666353,76.22507318,0.000289434,1701.572887,1.4,0.006323983,1.150190901,-0.400090596,1
2700.545271,1182.837394,67.83511074,29.71174246,-0.000617032,3981.043506,30.86666667,0.0158135,1.192195628,0.05022503,1
1141.416336,5380.440758,16.74611838,78.93832865,0.000126565,6816.005419,15,0.023665669,1.222410542,1.200400847,2
2694.357499,890.536904,72.95044719,24.11152396,-0.00121725,3693.407789,30.46666667,0.016099611,1.204658475,0.195152632,1
1285.461231,4305.154843,22.97068758,76.93142701,-0.000725302,5596.093833,19,0.007889142,1.153341541,-0.148319271,3
1300.173783,1013.113756,54.79219355,42.6948503,-0.000941885,2372.917926,18.4,0.013278076,1.270595271,-0.235475,2
2223.471824,3091.075854,41.81312594,58.1287078,-0.002257263,5317.640751,27.93333333,0.009152062,1.134587011,-0.347651705,2
485.7447444,2812.719601,14.49126925,83.91213193,0.000826201,3351.982051,5,0.009723183,1.218319059,2.398759192,2
731.0618567,1217.913448,34.30772175,57.15499355,-0.001405065,2130.89596,9.333333333,0.021107047,1.289318371,-1.485674281,2
522.7864147,773.0480139,39.09080447,57.8038524,-0.000162813,1337.364175,2.533333333,0.009040747,1.248650426,0.185552607,2
1130.496824,905.1917044,52.4711317,42.01376964,2.68e-05,2154.51199,9.8,0.014821159,1.239155543,-1.352558577,2
661.7088222,2126.690549,23.45086574,75.369608,-0.000512523,2821.68185,3.866666667,0.008525012,1.170014489,-0.352221206,2
1080.754371,998.5673619,51.47022522,47.55612228,-0.001555512,2099.766158,4.533333333,0.007762836,1.146072339,-0.410377848,2
2369.03195,812.8247756,71.24158481,24.44328587,-0.004250613,3325.349873,28.33333333,0.017764713,1.244673583,0.383874543,2
480.1525219,1354.518167,25.77292059,72.70583318,0.000170926,1863.011684,3.066666667,0.007622681,1.205753502,-0.295066637,2
965.3313982,885.8216856,51.82749144,47.5587098,-0.00153574,1862.585611,5.066666667,0.006985399,1.145830015,-0.092074516,1
1447.524406,1893.863552,41.14447475,53.83123129,0.000183547,3518.150164,8.8,0.018377419,1.197594511,-0.777887829,2
900.0910047,664.2898908,56.94580052,42.02743879,-0.001636847,1580.609977,2.066666667,0.006684431,1.143350174,0.104946575,2
1088.167598,3363.910477,24.41376199,75.4715633,-0.000519689,4457.189344,12.33333333,0.00651187,1.119327235,0.491393211,2
1330.514007,1843.476053,41.67234084,57.7385597,-0.001300472,3192.79882,14.73333333,0.01135544,1.203964994,-0.185318239,2
1199.516288,2712.83871,30.65069404,69.31993344,-0.001116984,3913.504493,16.13333333,0.007004334,1.145102225,-0.170909944,1
397.3091541,415.5234999,47.36590871,49.53736393,-0.000724313,838.8082589,1.866666667,0.008373074,1.286669659,-0.393702505,1
727.7370798,1451.77916,32.23578171,64.30789004,-0.001216992,2257.544384,9.933333333,0.012847472,1.303317994,-1.411556328,2
720.4783556,1265.63856,35.88294095,63.03427905,0.000318304,2007.857596,7.333333333,0.008631591,1.208090032,-0.102915345,2
234.2793675,243.9517643,47.20687398,49.15584465,-0.001000628,496.282316,0.266666667,0.005780792,1.228402797,-1.076089457,2
416.3314584,1461.454003,21.95900864,77.08300789,0.000167406,1895.948334,1.2,0.006515101,1.150634336,0.272099606,2
2326.388781,2446.098497,48.63340934,51.13595393,-0.002041631,4783.519832,28.73333333,0.009667367,1.145645384,-0.209764833,2
867.9977539,1291.102915,39.90999528,59.36410667,-1.89e-07,2174.88814,7.266666667,0.007840486,1.187732942,-0.181133422,1
740.1276989,559.5621151,56.34430451,42.59824117,-0.001154003,1313.580326,1.866666667,0.006324541,1.140588438,0.300418892,2
1413.590724,6131.236494,18.69547003,81.08878061,-0.001683599,7561.140329,11.33333333,0.008864001,1.076679691,0.694621649,1
2112.771967,2257.705801,48.24308888,51.55251173,-0.00146279,4379.429295,32.33333333,0.011889324,1.227227494,-0.580750386,1
623.3219261,533.8500815,51.16285537,43.81892144,-0.00069149,1218.309497,3.866666667,0.010169203,1.238660013,1.835120746,2
1062.053021,1422.477156,42.34556956,56.71619419,-0.000659131,2508.061722,12.33333333,0.009976269,1.217579999,-0.651147524,2
328.2994877,885.1950962,26.4414805,71.29425952,-0.000168738,1241.607813,1.066666667,0.007030195,1.195537489,0.049002778,2
2730.910102,948.19386,71.97376063,24.98986615,-0.000966595,3794.31348,30.73333333,0.016108351,1.200369137,0.108375266,1
903.5968938,3116.697873,22.39475288,77.24426584,0.000887148,4034.859856,8.666666667,0.008047172,1.13988593,-0.650614087,3
570.7133763,1771.69721,24.02304395,74.5760687,0.000771718,2375.691346,4.466666667,0.008219388,1.197837473,-0.209187293,3
1053.763665,799.1105966,55.61543798,42.17538269,-0.000978294,1894.732296,15.66666667,0.012374424,1.299244631,-0.019718795,2
1951.346409,1832.124506,51.34558148,48.20850754,-0.000814691,3800.417393,29.06666667,0.012824927,1.24499172,0.451453262,1
399.591252,1007.753624,27.87114468,70.28994483,0.000405051,1433.709511,1.266666667,0.006819621,1.164530197,-0.028681849,2
654.231602,5327.713216,10.91677092,88.90035962,-0.000446621,5992.90401,10.2,0.007767563,1.095653807,0.522022656,3
627.066815,455.3811378,56.33368384,40.90998986,0.000621844,1113.129432,2.866666667,0.007358247,1.163931476,0.546887717,2
651.9776046,976.7450027,37.97076963,56.88502062,0.000383754,1717.051329,7.933333333,0.018624331,1.289393537,-0.860792035,2
1754.045474,2392.932823,42.1962497,57.56566315,-0.001085743,4156.875283,27.53333333,0.011232046,1.228155578,-0.455227372,1
392.2456898,737.9780407,33.68162262,63.36920587,-0.000266829,1164.568864,2.866666667,0.008916662,1.281157985,-0.49824697,1
785.0780552,4303.88023,15.39767417,84.41166455,-0.000277738,5098.679492,11.06666667,0.007309454,1.1511362,-0.266442798,3
1062.764226,2246.62481,31.99764811,67.64125887,-0.000733637,3321.382315,8.533333333,0.009643311,1.224297617,0.903738752,2
575.8487184,817.9455821,39.88838221,56.65815511,-0.000635272,1443.650222,7.2,0.010310787,1.279374558,-0.471721808,1
1240.309148,1110.631049,52.358734,46.8844689,-0.000398122,2368.86772,8.6,0.007848063,1.13472251,-0.859790201,1
1108.083869,2658.690175,28.75001539,68.98158664,-9.6e-06,3854.2027,10.46666667,0.01478854,1.191593034,-0.084584468,2
597.2491259,1599.248503,27.12663593,72.63674405,-8.99e-05,2201.707309,3.733333333,0.004880752,1.079068136,0.160687112,2
779.6361169,2030.436447,27.56143006,71.77929664,-0.000579019,2828.721569,7.866666667,0.007625739,1.164309519,0.111166684,3
